Word	Label
daleel	latin
ਉਕਤ	punjabi
ਖੇਡਦੀ	punjabi
సీతారామ	telugu
નોંધાયું	gujarati
शिवमंदिर	deva
పెద్దల	telugu
વસાહતો	gujarati
કુટુંબના	gujarati
വർഷത്തിനുള്ളിൽ	malayalam
تبصرے	arabic
ھدايت	arabic
தொலைதூர	tamil
വർദ്ധിപ്പിച്ചു	malayalam
புராணக்	tamil
गावस्कर	deva
வழங்குவதற்கு	tamil
পারদর্শীতা	ben_ass
మ్యాన్	telugu
akhiyawe	latin
மேட்டு	tamil
అంచనాలు	telugu
suvidhaayen	latin
پروا	arabic
प्रीती	deva
ਸਪਾਟਾ	punjabi
ਚਲਣ	punjabi
இவ்வட்டத்தின்	tamil
മുപ്പതു	malayalam
భాస్కర్	telugu
દેવનાગરી	gujarati
కృష్ణంరాజు	telugu
ਪੂੰਜੀਵਾਦੀ	punjabi
ছিনতাই	ben_ass
পিতাকে	ben_ass
ഫ്രീഡം	malayalam
ಸಚಿನ್	kannada
ശലഭം	malayalam
Kargil	latin
ਰਾਧਾ	punjabi
பார்வையை	tamil
পরিদর্শনে	ben_ass
ವೀಕ್ಷಣೆ	kannada
பைசா	tamil
টরন্টো	ben_ass
ಹಿ	kannada
ಬದಲಾವಣೆಗಳ	kannada
ಪದ್ಧತಿಯು	kannada
వేదికగా	telugu
বছরগুলিতে	ben_ass
আশায়	ben_ass
ಮೈಸೂರ್	kannada
அச்சுறுத்தல்	tamil
vega	latin
നിയന്ത്രിത	malayalam
മുളക്	malayalam
वकिली	deva
ਰੱਖੀਆਂ	punjabi
ഫ്രഞ്ചുകാർ	malayalam
நடத்தப்பட்டன	tamil
വിഭാഗങ്ങളായി	malayalam
થા	gujarati
ಕಾಮಿಕ್ಸ್	kannada
ನೀಡಿದವು	kannada
മാത്രവുമല്ല	malayalam
ధన	telugu
೦೧	kannada
نرگس	arabic
নেশা	ben_ass
ಅವರ್	kannada
അഹമ്മദാബാദ്	malayalam
പള്ളിപ്പുറം	malayalam
ಪ್ರೊಡಕ್ಷನ್ಸ್	kannada
हाउ	deva
দাঙ্গার	ben_ass
ടൌൺ	malayalam
ਅਰਥਸ਼ਾਸਤਰੀ	punjabi
નારિયેળ	gujarati
फुटबलर	deva
கவுன்டியில்	tamil
ਵਿਤਕਰੇ	punjabi
ത്രിമാന	malayalam
ભ્રષ્ટાચાર	gujarati
মৌলভী	ben_ass
ਰਚੀ	punjabi
શેષ	gujarati
ब्याटिङ	deva
ਅਣਗਿਣਤ	punjabi
धाकटा	deva
പാതയുടെ	malayalam
સમાવવામાં	gujarati
ಹರ್ಬರ್ಟ್	kannada
বিভ্রান্তি	ben_ass
बेलारूस	deva
இருந்தா	tamil
ഭാവന	malayalam
മദിരാശി	malayalam
মন্ত্রক	ben_ass
पाठविण्यात	deva
জেতে	ben_ass
Baxter	latin
જંકશન	gujarati
ಪ್ರೇಕ್ಷಕರನ್ನು	kannada
ਰੀਲੇਟੀਵਿਸਟਿਕ	punjabi
અમેરિકનો	gujarati
fig	latin
బౌలింగ్	telugu
ਫਰੈਂਕ	punjabi
ಆಧರಿತ	kannada
antagonist	latin
اینٹوں	arabic
पण्डितः	deva
വിന്	malayalam
పాలక	telugu
ಎಂಟನೆಯ	kannada
১২তম	ben_ass
ಒಪ್ಪಂದವು	kannada
१८४१	deva
ৰাজস্থান	ben_ass
ਵ੍ਹਾਈਟ	punjabi
ছায়া	ben_ass
શ્રમ	gujarati
வாய்வழி	tamil
مخلوقات	arabic
వేయడం	telugu
ബഹു	malayalam
স্বাভাবিকভাবে	ben_ass
উচ্চতাৰ	ben_ass
બિલબોર્ડ	gujarati
બનતું	gujarati
ਜੈਂਡਰ	punjabi
پریری	arabic
విదేశాలలో	telugu
ಮರೆತು	kannada
સંસ્કૃતિની	gujarati
یکسر	arabic
ਪੜ੍ਹੀ	punjabi
الموليٰ	arabic
எடிசன்	tamil
ഫൈസൽ	malayalam
সাসেক্স	ben_ass
சந்தைப்படுத்தல்	tamil
చిహ్నంగా	telugu
ఉంచారు	telugu
यथावत	deva
Prabhat	latin
कृष्णपक्षस्य	deva
உருமாற்றம்	tamil
ভগোৱা	ben_ass
सरयू	deva
નુક્શાન	gujarati
ललितपुरमा	deva
কাশ্মীরে	ben_ass
ചുരുക്കി	malayalam
பிறவி	tamil
রাষ্ট্রপ্রধান	ben_ass
বিরতির	ben_ass
Swallow	latin
ಅಡಿಪಾಯ	kannada
ਮਿਆਰ	punjabi
লোকসভালৈ	ben_ass
মঙ্গোলিয়া	ben_ass
Boulenger	latin
ಕಾಸ್ಮಿಕ್	kannada
furnished	latin
అదీ	telugu
అర్థ	telugu
ಉಪಗ್ರಹಗಳು	kannada
செயற்கையாக	tamil
പൗലോസിന്റെ	malayalam
രൂപത	malayalam
بازوں	arabic
ஏற்படவில்லை	tamil
मका	deva
செய்துவிட்டு	tamil
പഠനങ്ങളും	malayalam
naveenatam	latin
పవిత్రమైన	telugu
అక్కడకు	telugu
صوف	arabic
जुम्लाको	deva
ఎలాగైనా	telugu
ਪੁੱਜ	punjabi
ਸਪੀਰ	punjabi
कोइला	deva
দুইটা	ben_ass
વપરાશકર્તાઓ	gujarati
लेखनको	deva
رويو	arabic
ದಶಕಗಳಿಂದ	kannada
ಬಿಎಸ್	kannada
ઉત્	gujarati
ದೇಶದಿಂದ	kannada
लालसा	deva
ਮੁਸ਼ਕਲਾਂ	punjabi
సంస్కృతిని	telugu
ஊக்கம்	tamil
പാത്രങ്ങൾ	malayalam
ڏنڊ	arabic
ਟਰਾਂਸ	punjabi
अशांति	deva
સંસદમાં	gujarati
ನಿಕಟವಾಗಿ	kannada
ekda	latin
الائنس	arabic
பட்டப்படிப்பை	tamil
ಉದ್ದೇಶವಾಗಿತ್ತು	kannada
तिर्न	deva
ભીમ	gujarati
నెట్వర్క్	telugu
పుణ్య	telugu
ಪ್ರೊಸೆಸರ್	kannada
శ్రీవారి	telugu
লাকসাম	ben_ass
ஓபன்	tamil
క్రిస్టియన్	telugu
നാടകമാണ്	malayalam
ആയത്	malayalam
ਡਿਵੈਲਪਮੈਂਟ	punjabi
சொல்கிறேன்	tamil
epi	latin
പാവപ്പെട്ട	malayalam
மங்கோலியா	tamil
Benefit	latin
محلي	arabic
ആർട്ട്സ്	malayalam
ਸਵਾਰੀ	punjabi
મૂકવા	gujarati
थापालाई	deva
సాహిబ్	telugu
ಬೇಯಿಸಿ	kannada
پتي	arabic
heater	latin
ഒരിക്കല്	malayalam
اثبات	arabic
രൂപവത്കരിച്ചു	malayalam
വിളി	malayalam
പതിക്കുന്ന	malayalam
pakadaa	latin
సామెతలు	telugu
याउलट	deva
बेग	deva
હિમાલયન	gujarati
રોમાનિયા	gujarati
বিস্ময়	ben_ass
ਅਮੈਰੀਕਨ	punjabi
2008இல்	tamil
خلفائے	arabic
bikini	latin
ராமநாதன்	tamil
കാബൂൾ	malayalam
ఆకారం	telugu
కొండపై	telugu
माणसांच्या	deva
കൂത്ത്	malayalam
عادات	arabic
வீழ்ந்தது	tamil
পাতাল	ben_ass
ملایا	arabic
জোলি	ben_ass
সুদীর্ঘ	ben_ass
বিশ্বরেকর্ড	ben_ass
ಮಾಲೀಕ	kannada
తేజ	telugu
ஊராகும்	tamil
आर्चर	deva
పాల్గొంటారు	telugu
दार्जीलिङमा	deva
ರೇಖೆಯ	kannada
പെട്രോൾ	malayalam
বিহুত	ben_ass
ஸ்டெர்லைட்	tamil
ਬੋਲਦਾ	punjabi
రకంగా	telugu
Harlem	latin
ਪ੍ਰਿਅੰਕਾ	punjabi
બચવા	gujarati
ಎರಡನೆಯದಾಗಿ	kannada
ಬರುತ್ತಾನೆ	kannada
ઠીક	gujarati
ਮੁਕੱਦਮੇ	punjabi
খায়৷	ben_ass
திருத்த	tamil
மரத்தை	tamil
divisional	latin
फॉर्मेट	deva
കരുതിയ	malayalam
लैंडिंग	deva
कलेजको	deva
જિંદગી	gujarati
ಬೀರುತ್ತವೆ	kannada
گلو	arabic
হয়েছিলো	ben_ass
takalin	latin
কনফেডারেশন	ben_ass
ਸਮਰੂਪ	punjabi
রোগীকে	ben_ass
വാൾട്ട്	malayalam
yoth	latin
ਕੇਬਲ	punjabi
సూచిక	telugu
కాశ్మీరు	telugu
દેશોએ	gujarati
2016ൽ	malayalam
వ్యవహరించాడు	telugu
నర్సాపూర్	telugu
বুজাই	ben_ass
ಕೇಂದ್ರವಾಗಿತ್ತು	kannada
ബസാർ	malayalam
eagerly	latin
ਬਨਾਉਣ	punjabi
ജന്മി	malayalam
કથિત	gujarati
സേനാനിയും	malayalam
ਦਿਆਂ	punjabi
धीरूभाई	deva
అనంతపురంలోను	telugu
கட்சியாக	tamil
ಕೊಲೆಸ್ಟರಾಲ್	kannada
ವರದಿಗಳನ್ನು	kannada
ਕੇਂਦ੍ਰਿਤ	punjabi
ਬੇਰੀ	punjabi
ھيٺان	arabic
فے	arabic
ಮನು	kannada
ಸಾಮಗ್ರಿಗಳ	kannada
فلاسافر	arabic
synonymous	latin
টোল	ben_ass
मांजर	deva
സെൻസർ	malayalam
சாதிய	tamil
കണ്ടില്ല	malayalam
लेखनात	deva
ಕಾಲಾವಧಿ	kannada
একেকটি	ben_ass
ಕು	kannada
معاملو	arabic
মাজুলী	ben_ass
புஷ்	tamil
விராட்	tamil
বৰ্গৰ	ben_ass
تخیل	arabic
એકાદ	gujarati
उद्गार	deva
రవితేజ	telugu
قدموں	arabic
क्युरी	deva
அன்றாடம்	tamil
ಆರಕ್ಷಕ	kannada
നിയോജകമണ്ഡലത്തിൽ	malayalam
ಕುಸಿದು	kannada
ਖਾਦਾਂ	punjabi
ਸ਼ਾਹਮੁਖੀ	punjabi
സ്വീകാര്യത	malayalam
பேசும்போது	tamil
સુલતાન	gujarati
ഡ്രാഗൺ	malayalam
गोलले	deva
ਹਾਰਡੀ	punjabi
കെമിസ്ട്രി	malayalam
इन्द्राः	deva
মানচিত্ৰ	ben_ass
ಆರಾಧನಾ	kannada
మాల	telugu
ഉപദേശക	malayalam
गणपत	deva
എന്നോട്	malayalam
യൂസഫലി	malayalam
ദക്ഷിണേന്ത്യയിൽ	malayalam
বিবৃত	ben_ass
হায়াত	ben_ass
ಮಹರ್ಷಿ	kannada
রেস্তোরাঁ	ben_ass
ٹکڑا	arabic
கொள்ளவேண்டும்	tamil
ਸਵਾਗਤ	punjabi
పెరుగుతాయి	telugu
महाशिवरात्रि	deva
மாற்றமும்	tamil
ڪمائي	arabic
Aunt	latin
மரணத்தை	tamil
ਡੂੰਘਾਈ	punjabi
പ്രവർത്തനവും	malayalam
ಪ್ರಜೆಗಳ	kannada
ਤਰਫ	punjabi
ఉనికిని	telugu
ಗೋದಾವರಿ	kannada
कुराले	deva
லேசான	tamil
ക്രൂരമായി	malayalam
مرتکب	arabic
കഴിച്ചത്	malayalam
೨೦೦೬ರ	kannada
ಸತು	kannada
மாணவர்களுக்கான	tamil
ഏറ്റെടുത്ത്	malayalam
സ്ഥിരീകരിച്ചു	malayalam
સિક્યુરિટી	gujarati
ഗായികയും	malayalam
راقم	arabic
எப்படியாவது	tamil
कंकाल	deva
നദീ	malayalam
ਅਗਰਵਾਲ	punjabi
পাকিস্তানিরা	ben_ass
ರಾಷ್ಟ್ರಕೂಟರ	kannada
نازی	arabic
renew	latin
কৃষির	ben_ass
غرور	arabic
ਕਿੰਨੇ	punjabi
ਚਾਲੀ	punjabi
कुल्लू	deva
૧૪મી	gujarati
लघुरूप	deva
टीले	deva
દેવતાઓ	gujarati
خواں	arabic
conditioned	latin
hans	latin
நட்சத்திரமாக	tamil
ಅಥ್ಲೆಟಿಕ್	kannada
مستطيل	arabic
জমিদারের	ben_ass
Ghaziabad	latin
جملن	arabic
വയനാട്ടിലെ	malayalam
ब्राह्मणस्य	deva
ಇಸ್	kannada
ఆనందంగా	telugu
دیوناگری	arabic
മത്സരിച്ച്	malayalam
જલ્દી	gujarati
ಪರಿಣಮಿಸಿತು	kannada
પાત્રમાં	gujarati
പുസ്തകങ്ങളിൽ	malayalam
પેટ્રોલિયમ	gujarati
पोहोचतो	deva
गवई	deva
ਗਿਰਜਾ	punjabi
tolar	latin
فتوی	arabic
કિલ્લામાં	gujarati
Juice	latin
Functions	latin
ਪੌਲੀ	punjabi
રેસ	gujarati
ಕಲಿಕಾ	kannada
ആളെ	malayalam
கிராமப்	tamil
છાતી	gujarati
ਨਾਰੀਅਲ	punjabi
നക്ഷത്രരാശി	malayalam
گرنٿ	arabic
ہولی	arabic
ಅವಶ್ಯ	kannada
invaluable	latin
ਬਾਲਾ	punjabi
ਹਿੰਸਕ	punjabi
చేపట్టి	telugu
پراگ	arabic
busiest	latin
yaha	latin
વિજયી	gujarati
சோழர்களின்	tamil
പതിനായിരം	malayalam
praathamikta	latin
अखेरच्या	deva
తేది	telugu
പിതാവായി	malayalam
ലാസ്റ്റ്	malayalam
દુર્યોધન	gujarati
റൈസ്	malayalam
নৰেন্দ্ৰ	ben_ass
ಪಾತ್ರರಾಗಿದ್ದಾರೆ	kannada
चिंचोली	deva
રિંગ	gujarati
అప్పు	telugu
ఒకానొక	telugu
పొందుతారు	telugu
சுற்றுலாத்துறை	tamil
aforementioned	latin
ಸಂಘವು	kannada
ಔಷಧಗಳು	kannada
પાતળી	gujarati
કોનકોર્ડ	gujarati
ಶೇಕ್	kannada
দুবছৰ	ben_ass
अन्यैः	deva
ਲੋਕਲ	punjabi
யூரியா	tamil
مستقر	arabic
வார்த்தைகளைக்	tamil
ਭੇਜੀ	punjabi
بینر	arabic
સુધારવા	gujarati
టిడిపి	telugu
ಕಡು	kannada
الامام	arabic
கிராமத்து	tamil
જીડીપી	gujarati
পশ্চিমাঞ্চলীয়	ben_ass
ಲಿಟ್ಲ್	kannada
சேர்க்கப்படும்	tamil
dinajpur	latin
વહેવાર	gujarati
ధర్మము	telugu
സാഹിത്യത്തിലും	malayalam
ਵਿਸ਼ਵਵਿਆਪੀ	punjabi
সন্দেহভাজন	ben_ass
மதுரைக்	tamil
ഘടകങ്ങളും	malayalam
خوبيون	arabic
રાઇટ	gujarati
మాదిరిగానే	telugu
કિરણો	gujarati
ట్రంప్	telugu
barf	latin
শিখর	ben_ass
ડ્રાઇવ	gujarati
சக்தியின்	tamil
వైరల్	telugu
ದೈನಿಕ	kannada
ക്ലാസിക്	malayalam
niyantrane	latin
ജീവനക്കാരുടെ	malayalam
થયેલાં	gujarati
nutrient	latin
itampettres	latin
সোহরাওয়ার্দী	ben_ass
ഒറ്റയ്ക്ക്	malayalam
knocking	latin
വന്നിരുന്ന	malayalam
મુલાકાતમાં	gujarati
ਦਿੰਦਿਆਂ	punjabi
pratishthata	latin
೮೦೦	kannada
వాన్	telugu
নটৰাজ	ben_ass
অতিথিদের	ben_ass
ਸਿੱਕਾ	punjabi
ജഡ്ജി	malayalam
صدرالدين	arabic
రచనలను	telugu
ਪਾਤਸ਼ਾਹੀ	punjabi
సంస్థగా	telugu
ഗണിതശാസ്ത്ര	malayalam
अन्धविश्वास	deva
काव्यानि	deva
ലൂയിസിയാന	malayalam
نصيحت	arabic
ജയ്പൂർ	malayalam
ನೀಡಲಾಗುತ್ತಿದೆ	kannada
ब्राहमण	deva
உருவாயின	tamil
ખોટો	gujarati
अयोध्याकुलस्य	deva
വാച്ച്	malayalam
ਗੇਮਾਂ	punjabi
কচ্ছপ	ben_ass
unforgettable	latin
హైవే	telugu
ਪੜ੍ਹਦੇ	punjabi
சுந்தரி	tamil
પામ્યાં	gujarati
ફ્રાંસ	gujarati
mulkon	latin
Rubin	latin
குழுக்களில்	tamil
കവിതകളിൽ	malayalam
ধর্মতত্ত্ব	ben_ass
સેવાના	gujarati
வீழ்ந்து	tamil
ક્રોમ	gujarati
ವ್ಯವಹಾರಗಳಲ್ಲಿ	kannada
ਬਚਿਆ	punjabi
સૂચવ્યું	gujarati
ਫ਼ਿਰ	punjabi
પ્રીમિયર	gujarati
ഡാർക്ക്	malayalam
परिचायक	deva
വിരലുകൾ	malayalam
ಶಿವಾನಂದ	kannada
دانے	arabic
داوواغ	arabic
ಅದೃಷ್ಟ	kannada
കോവിലകം	malayalam
আকতার	ben_ass
চাইল্ড	ben_ass
نافرمانی	arabic
enge	latin
Relationships	latin
टोला	deva
संभाली	deva
நாயகனாக	tamil
ಬಫೆಟ್	kannada
கவனித்துக்	tamil
జంటగా	telugu
कुलभूषण	deva
పొందడానికి	telugu
Saying	latin
mughaumiyak	latin
ਸੂਬੇਦਾਰ	punjabi
সনাক্তকরণ	ben_ass
ਖੁੱਲ੍ਹ	punjabi
നിറഞ്ഞതാണ്	malayalam
ਸੈਮੀ	punjabi
ചാനലിൽ	malayalam
लण्डनमा	deva
തലവേദന	malayalam
পুষ্প	ben_ass
ఆపైన	telugu
ഉത്തരാഖണ്ഡ്	malayalam
மிகுந்து	tamil
आदानप्रदान	deva
